sample	LA_RV_395_6024a_S62	LA_RV_389_6006a_S56	LA_RV_382_5978a_S49	LA_RV_372_5944a_S39	LA_RV_352_5899a_S19	293_5828a	289_5851a	228_5756a	227_5749a	225_5747a	222_5735a	220_5717a	207_5670a	203_5662a	199_5632a	197_5625a	188_5571a	186_5559a	180_5521a	178_5685a	160_5453a	115_5235a	113_5241a	088_5114a	083_5091a	065_5037a	054_4976a	046_4949a	029_4870a
GGB58158_SGB79798|t__SGB79798	0.00073	0.0	0.00034	0.0	0.00081	0.00232	0.0	0.0	0.00281	0.00521	0.00817	0.0	0.00773	0.0	0.0061	0.00501	0.00191	0.00678	0.0003	0.01369	0.0	0.01071	0.0	0.00571	0.01717	0.0	0.0	0.0	0.0
GGB42389_SGB59559|t__SGB59559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00376	0.0	0.00093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00752	0.00044	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB45491_SGB63163|t__SGB63163	0.0062	0.0	0.00544	0.0	0.0	0.0	0.0	0.0	0.0	0.0099	0.0	0.0	0.00282	0.0	0.0	0.0	0.0	0.00232	0.12729	0.01593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB45537_SGB63217|t__SGB63217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02928	0.0	0.0	0.0	0.0	0.00286	0.00674	0.00107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB51510_SGB71883|t__SGB71883	0.0	0.0	0.0	0.0	0.0	0.0	0.02992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.0	0.0	0.0	0.0	0.0	0.0	0.00384
GGB51441_SGB71759|t__SGB71759	0.0	0.0	0.03317	0.01644	0.0	0.0204	0.0	0.0	0.01733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05447	0.00114	0.03069	0.0	0.0	0.0	0.0	0.0	0.0	0.04057	0.0	0.21356
GGB55957_SGB77276|t__SGB77276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB28956_SGB41665|t__SGB41665	0.0	0.0	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB28893_SGB41574|t__SGB41574	0.0	0.0	0.00247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB28903_SGB41594|t__SGB41594	0.0	0.0	0.03082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB42711_SGB59916|t__SGB59916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB45495_SGB63167|t__SGB63167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00081	0.0	0.0	0.0	0.0	0.0	0.00373	0.0024	0.0	0.13674	0.00242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB45540_SGB63220|t__SGB63220	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB28880_SGB41560|t__SGB41560	0.0	0.0	0.02343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB28934_SGB41635|t__SGB41635	0.0	0.0	0.00235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB28949_SGB41655|t__SGB41655	0.0	0.0	0.00399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB45599_SGB63311|t__SGB63311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB29546_SGB42338|t__SGB42338	0.0	0.0	0.00087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Borkfalkia_ceftriaxoniphila|t__SGB14027	0.05429	0.08481	0.0	0.0	0.0	0.0	0.0	0.02919	0.0	0.01238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02701	0.0	0.00151	0.0	0.00623	0.0	0.15656	0.0	0.0	0.00026	0.0	0.0
Candidatus_Alangreenwoodia_gallinarii|t__SGB60876	0.0	0.0	0.0	0.0	0.0	0.00993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10838	0.25371	0.00848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Allobutyricicoccus_pentlandensis|t__SGB14180	0.00786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00549	0.0	0.0	0.00763	0.00217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Allochristensenella_caecavium|t__SGB63369	0.00098	0.00492	3e-05	0.0	0.0	0.0	0.0	0.00929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00302	0.0	0.00186	0.0	0.0	0.0	0.0	0.00191	0.0	0.0	0.0	0.0	0.0
Candidatus_Alloruminococcus_vanvlietii|t__SGB63325	0.0	0.0	0.00092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.00049	0.0	0.00136	0.0	0.0	0.0	0.0	0.0
Candidatus_Alloscillospira_gallinarum|t__SGB59576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Aristotella_avistercoris|t__SGB63343	0.00032	0.01619	0.00012	0.0	0.0	0.0	0.0	0.0	0.00241	0.00243	0.0	0.0	0.0	0.0	0.0	0.00127	0.00139	0.00153	0.00019	0.0	0.0	0.0	0.0	0.00423	0.0	0.0	0.0	0.0	0.0
Candidatus_Avimicrobium_caecorum|t__SGB15350	0.03462	0.02615	0.06003	0.01236	0.01285	0.03259	0.10177	0.15823	0.06021	0.04486	0.06264	0.011	0.0	0.02707	0.00132	0.00675	0.0	0.09671	6e-05	0.01741	0.0	0.08523	0.0	0.02994	0.16225	0.02447	0.0	0.00828	0.00811
Candidatus_Avimonas_narfia|t__SGB14941	0.00377	0.0	0.00225	0.0	0.0	0.00623	0.0	0.0	0.0	0.01181	0.0	0.0	0.0	0.0	0.0	0.0	0.00146	0.01296	0.00553	0.00881	0.0	0.01229	0.0	0.03677	0.0	0.0	0.00076	0.0	0.0
Candidatus_Avispirillum_faecium|t__SGB14194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Cryptoclostridium_obscurum|t__SGB61016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Flemingibacterium_merdigallinarum|t__SGB59451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Gallimonas_caecicola|t__SGB14041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Gallimonas_faecium|t__SGB54320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Gallimonas_intestinalis|t__SGB54318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03684	0.0	0.0	0.0	0.07793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Gallimonas_merdae|t__SGB54319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Geddesella_stercoravicola|t__SGB14262	0.0	0.00056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02093	0.0	0.0	0.00187	0.0	0.0	0.03208	0.0	0.00086	0.0149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Heritagella_intestinalis|t__SGB63346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Heteroclostridium_caecigallinarum|t__SGB61601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Heteroruminococcus_faecigallinarum|t__SGB63341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00103	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Heteroscilispira_lomanii|t__SGB63278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Howiella_intestinavium|t__SGB63345	0.00164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Metalachnospira_gallinarum|t__SGB5181	0.0	0.0	0.0	0.0	0.0	0.0	0.01469	0.0	0.0	0.0	0.0	0.05907	0.0	0.0	0.0	0.0	0.0	0.01776	0.00736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Metaruminococcus_caecorum|t__SGB63353	0.00223	0.0	0.0	0.0	0.0	0.0	0.0	0.02278	0.00186	0.01056	0.0	0.0	0.0	0.0	0.0	7e-05	0.00063	0.00092	0.01043	0.0	0.0	0.02097	0.00111	0.0005	0.0	0.0	0.0	0.0	0.0
Candidatus_Metaruminococcus_gallistercoris|t__SGB14870	0.0	0.0	0.0	0.0	0.01114	0.0	0.0	0.00347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Neoanaerotignum_tabaqchaliae|t__SGB59528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02813	0.0	0.0	0.0	0.0
Candidatus_Neochristensenella_gallicola|t__SGB14138	0.03405	0.0	0.00156	0.0	0.0	0.0	0.0	0.01028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Neoclostridium_roslinense|t__SGB14018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09736	0.0	0.0	0.0	0.0	0.4064	0.0	0.0	0.04723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Neoruminococcus_faecicola|t__SGB63342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00091	0.0	0.0	0.0	0.0	0.01147	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00192	0.0	0.0
Candidatus_Parachristensenella_avicola|t__SGB58519	0.00787	0.0	0.00124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047	0.0	0.0	8e-05	0.0002	0.02279	0.0078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031	0.0	0.0
Candidatus_Paralachnospira_caecorum|t__SGB59817	0.0	0.00029	0.0	0.0	0.0	0.0	0.0	0.0	0.00077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00733	0.0	0.0	0.0021	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Pararuminococcus_gallinarum|t__SGB63327	0.00152	0.0	0.00075	0.0	0.0	0.0011	0.0	0.00615	0.0041	0.00516	0.0	0.0	0.0	0.0	0.0002	0.01406	0.00447	0.0055	0.00223	0.0011	0.0	0.0	0.0	0.00853	0.0	0.0	0.0	0.0	0.0
Candidatus_Protoclostridium_gallicola|t__SGB14049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Pseudobutyricicoccus_lothianensis|t__SGB14975	0.00611	0.0	0.0336	0.0	0.0	0.0	0.03933	0.0	0.01949	0.00733	0.0	0.02899	0.02881	0.0	0.01512	0.04403	0.02404	0.0	0.0588	0.00183	0.0	0.0	0.0	0.01947	0.0	0.0	0.0	0.0	0.0
Candidatus_Pseudolachnospira_avium|t__SGB59819	0.0	0.0	0.0009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00352	0.0	0.0	0.0	0.0	0.0	0.00816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Pseudoruminococcus_merdavium|t__SGB59562	0.00183	0.0	0.0	0.0	0.0	0.0	0.0	0.00794	0.00506	0.0	0.00488	0.0	0.0088	0.0	0.0	0.04719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	0.00319	0.0	0.0	0.0
Candidatus_Pseudoscilispira_faecavium|t__SGB63239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00705	0.0	0.0	0.0	0.00082	0.00137	0.00829	0.0	0.0	0.0	0.0	0.00742	0.0	0.0	0.0	0.0	0.0
Candidatus_Pseudoscilispira_falkowii|t__SGB63238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025	0.00188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Schneewindia_gallinarum|t__SGB63326	0.0	0.00705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0085	0.00386	0.0	0.00304	0.0	0.0	0.0	0.00915	0.0	0.0	0.0	0.0	0.0
Candidatus_Timburyella_stercoris|t__SGB14167	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.00115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Woodwardibium_gallinarum|t__SGB14953	0.00128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium_12CBH8|t__SGB7259	0.0	0.0	0.0029	0.0	0.0	0.00226	0.0	0.03631	0.0	0.00365	0.0	0.0	0.0	0.0	0.0	0.00349	0.0	0.0	0.0	0.0	0.0	0.01776	0.0	0.0	0.0074	0.0	0.0	0.0	0.0
Clostridia_bacterium_UC5_1_1D1|t__SGB14995	0.00993	0.01042	0.0	0.0	0.0	0.00507	0.00757	0.00263	0.00353	0.00144	0.01177	0.0	0.0	0.0	0.00107	0.0	0.0	0.0	0.00378	0.00108	0.0	0.0138	0.00688	0.00798	0.01201	0.0	0.00192	0.00042	8e-05
Clostridia_bacterium_UC5_1_1E11|t__SGB14895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0917	0.0	0.0	0.0	0.02697	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13977	0.0	0.0	0.02902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13979	0.02611	0.06504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00975	0.0	0.0	0.005	0.0	0.0	0.0	0.00559	0.00977	0.0	0.00039	0.0	0.0	0.0	0.0	0.0	0.0	0.00089	0.0	0.0
Clostridia_bacterium|t__SGB13982	0.0	0.0	0.0	0.0	0.0	0.0	0.00543	0.0	0.0	0.00411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00474	0.0	0.0	0.0	0.0	0.0	0.06987	0.0	0.0	0.0744	0.0	0.0
Clostridia_bacterium|t__SGB13983	0.1455	0.0	0.01963	0.0	0.0237	0.02331	0.0	0.0	0.0	0.0	0.0	0.0	0.00748	0.0	0.0	0.0	0.00679	0.04386	0.0	0.04077	0.0	0.00826	0.0	0.1518	0.0	0.0	0.06353	0.0	0.0
Clostridia_bacterium|t__SGB13984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14020	0.00677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00074	0.00284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00626	0.0	0.0
Clostridia_bacterium|t__SGB14023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.80087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05541	0.0	0.0	0.0	0.0	0.0	0.11334	0.0	0.0	0.0	0.11604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042	0.0	0.03934	0.0	0.0	0.0061	0.0	0.0	0.00197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01099	0.0	0.05738	0.0	0.0	0.0	0.0	0.0	0.00853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0198	0.0	0.0	0.09849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14131	0.00041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14137	0.0	0.0	0.0	0.0	0.0	0.01512	0.0	0.0	0.0	0.01116	0.0	0.0	0.0	0.0	0.0	0.03305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00668	0.0	0.0	0.0	0.0	0.0	0.05529	0.0	0.01488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14182	0.0	0.0	0.00954	0.0	0.0	0.0	0.0	0.0	0.0	0.05446	0.0	0.0	0.03279	0.0	0.0	0.0	0.0	0.01744	0.08891	0.00539	0.0	0.0	0.0	0.0	0.0	0.0	0.00043	0.0	0.0
Clostridia_bacterium|t__SGB14193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04791	0.0	0.0	0.0	0.09295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00458	0.0	0.0	0.0	0.0	0.0	0.0	0.0943	0.0	0.0
Clostridia_bacterium|t__SGB14199	0.0	0.0	0.00711	0.0	0.0	0.0	0.0	0.0	0.0	0.02553	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.00374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14209	0.0	0.0	0.03062	0.0	0.0	0.0	0.0	0.0	0.0	0.32116	0.0	0.0	0.08787	0.0	0.0	0.0	0.77528	0.0	0.00065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14210	0.12542	0.0	0.12651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
