sample	LA_RV_373_5965a_S40	LA_RV_355_5908a_S22	291_5865a	285_5792a	284_5789a	234_5779a	229_5764a	223_5732a	218_5723a	216_5714a	213_5692a	198_5605a	195_5610a	185_5554a	179_5504a	161_5469a	150_5340a	149_5373a	128_5318a	100_5150a	093_5162a	085_5110a	056_4978a	051_4967a	043_4947a	032_4883a	026_4858a	010_4671a	008_4655a	007_4640a
Candidatus_Flemingibacterium_merdigallinarum|t__SGB59451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Gallimonas_faecium|t__SGB54320	0.00442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Gallimonas_intestinalis|t__SGB54318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	0.00249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04419	0.0	0.0	0.0	0.0
Candidatus_Gallimonas_merdae|t__SGB54319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01881	0.0	0.0	0.0	0.0
Candidatus_Gallimonas_merdigallinarum|t__SGB59507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168	0.0	0.0	0.0	0.0
Candidatus_Geddesella_stercoravicola|t__SGB14262	0.01072	0.0	0.0	0.0	0.0	0.00299	0.0	0.05142	0.0	0.00202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02331	0.0	0.0	0.05399	0.0	0.0	0.0	0.0	0.0	0.00155	0.0	0.0	0.0042
Candidatus_Heritagella_intestinalis|t__SGB63346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00589	0.0	0.0	0.0	0.0	0.05123	0.0	0.0	0.02354	0.01948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Heteroclostridium_caecigallinarum|t__SGB61601	0.00844	0.0	0.0	0.0	0.0	0.0	0.0	0.00097	0.0	0.0	0.0	0.0	0.00787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026	0.0	0.0	0.0	0.0119	0.0	0.0	0.0	0.0
Candidatus_Heteroruminococcus_faecigallinarum|t__SGB63341	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.00278	0.0	0.0	0.0	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162	0.0	0.0	0.0	0.0
Candidatus_Heteroscilispira_lomanii|t__SGB63278	0.00173	0.0	0.0	0.0036	0.00203	0.00189	0.0	0.00171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8e-05	0.0	0.00056	0.0	0.0	0.0	0.0	0.00534	0.0	0.0	0.0	0.00238	0.0	0.0	0.0
Candidatus_Howiella_intestinavium|t__SGB63345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07533	0.0	0.0	0.0
Candidatus_Metalachnospira_gallinarum|t__SGB5181	0.0	0.0	0.00847	0.0	0.0	0.01714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01471	0.0	0.0	0.0	0.01074	0.0	0.0	0.02569	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Metaruminococcus_caecorum|t__SGB63353	0.00155	0.0	0.0	0.0	0.0	0.00011	0.0	0.0	0.0	0.00289	0.0	0.0	0.0	0.0	0.0	0.00077	0.0	0.0	0.0	0.0	0.0	0.0	0.00544	0.0	0.0	0.02008	0.01775	0.0	0.0	0.0
Candidatus_Metaruminococcus_gallistercoris|t__SGB14870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01083	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Neoanaerotignum_galli|t__SGB59530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00411	0.0	0.0	0.0	0.0	0.0
Candidatus_Neoanaerotignum_tabaqchaliae|t__SGB59528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8e-05
Candidatus_Neochristensenella_gallicola|t__SGB14138	0.0	0.01726	0.0	0.0	0.0	0.02298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00061	0.0	0.00265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01782
Candidatus_Neoclostridium_roslinense|t__SGB14018	0.0	0.0	0.0	0.0	0.0	0.08477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00389	0.0	0.02327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13764	0.0	0.0	0.0	0.00207
Candidatus_Neoruminococcus_faecicola|t__SGB63342	0.00138	0.0	0.0	0.0	0.0	0.00214	0.0	0.00157	0.0	0.00098	0.00411	0.00426	0.0	0.0	0.0	0.00291	0.0	0.00021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041	0.01271	0.0	0.0	0.00276
Candidatus_Parachristensenella_avicola|t__SGB58519	0.0	0.0	0.0	0.00063	0.00078	0.00769	0.0	0.0	0.0	0.00666	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.01538	0.0	0.0	0.00838	0.0	0.0	0.0	0.0	0.0	0.00654	0.0	0.0	0.00198
Candidatus_Paralachnospira_caecorum|t__SGB59817	0.0	0.0	0.0	0.0	0.0	0.00145	0.0	0.0	0.0	0.0	0.0	0.0	0.00144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154	0.0	0.00029	0.0	0.00133	0.0	0.00045
Candidatus_Pararuminococcus_gallinarum|t__SGB63327	0.0	0.0	0.0	0.00908	0.0071	0.00437	0.0	0.0	0.0	0.0	0.01236	0.00599	0.00964	0.0	0.0	0.00792	0.0	0.0077	0.0	0.0	0.00451	0.00095	0.02709	0.0	0.0	0.02086	0.00663	0.05153	0.0	0.0078
Candidatus_Protoclostridium_gallicola|t__SGB14049	0.19731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00867	0.0	0.0	0.0
Candidatus_Pseudobutyricicoccus_lothianensis|t__SGB14975	0.02374	0.0	0.02801	0.0447	0.04574	0.05361	0.0	0.01826	0.0	0.10962	0.01818	0.01873	0.02875	0.0	0.0	0.01737	0.0	0.06302	0.0	0.01532	0.00548	0.00862	0.0	0.0	0.0	0.00474	0.02054	0.01331	0.0	0.00368
Candidatus_Pseudolachnospira_avium|t__SGB59819	0.0	0.0	0.0	0.0	0.0	0.00995	0.0	0.0	0.0	0.0	0.0	0.0	0.00417	0.0	0.0	0.0	0.0	0.00972	0.0	0.0	0.0	0.0	0.00698	0.0	0.0	0.00379	0.0	0.0	0.0	0.0
Candidatus_Pseudoruminococcus_merdavium|t__SGB59562	0.00264	0.00197	0.0	0.0	0.0	0.0	0.0	0.0	0.00193	0.0	0.0	0.0	0.0	0.01438	0.0	0.0	0.0	0.00342	0.00162	0.0	0.0	0.00054	0.0	0.0	0.0	0.00456	0.00137	0.0	0.00091	0.00349
Candidatus_Pseudoscilispira_faecavium|t__SGB63239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00541	0.01125	0.0	0.0	0.0	0.0	0.00917	0.0	0.00669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02603	0.02302	0.0	0.0	0.00017
Candidatus_Pseudoscilispira_falkowii|t__SGB63238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Roslinia_caecavium|t__SGB4165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Schneewindia_gallinarum|t__SGB63326	0.0	0.0	0.0	0.0002	0.0	3e-05	0.0	0.00513	0.0	0.0	0.0	0.00113	0.0	0.0	0.0	0.0	0.0	0.00246	0.0	0.0	0.00626	0.0	0.00303	0.0	0.0	0.0	0.01115	0.0	0.0	0.01405
Candidatus_Tabaqchalia_intestinavium|t__SGB63355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Timburyella_stercoris|t__SGB14167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Woodwardibium_gallinarum|t__SGB14953	0.01325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08057	0.0	0.0	0.01134	0.0	0.0	0.05331	0.0	0.07499	0.0	0.0	0.0	0.0	0.04634	0.0	0.0	0.12883	0.0	0.00204	0.0	0.00296
Clostridia_bacterium_12CBH8|t__SGB7259	0.00658	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00853	0.0	0.0	0.0	0.0	0.0	0.0	0.0129	0.0	0.0	0.00236	0.0	0.0	0.0	0.0	0.01763	0.0	0.0	0.0	0.00137
Clostridia_bacterium_UC5_1_1D1|t__SGB14995	0.00319	0.0	0.00609	0.0152	0.01556	0.0	0.0	0.0	6e-05	0.0	0.0	0.00236	0.00115	0.0	0.0	0.00068	0.0	0.0	0.0	0.0	0.0	0.0	0.00212	0.02078	0.01392	0.01893	0.00152	0.00317	0.00123	0.02109
Clostridia_bacterium_UC5_1_1E11|t__SGB14895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03414	0.0	0.0	0.05671	0.1617	0.0	0.0	0.0	0.0	0.0	0.0	0.00262	0.0	0.00687	0.0	0.0	0.0	0.0	0.00298	0.0	0.00949
Clostridia_bacterium|t__SGB13952	0.00283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.91571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13981	0.0	0.0	0.0	0.00829	0.00824	0.0	0.0	0.03997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00304	0.0	0.0	0.0	0.00183	0.0	0.00618	0.00039	0.0	0.00656	0.02673	0.01236	0.0	0.0	0.00089
Clostridia_bacterium|t__SGB13982	0.00389	0.00858	0.00564	0.00161	0.00042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01508	0.0	0.00029	0.10594	0.0	0.00352	0.0	0.11636	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13983	0.04646	0.0	0.0	0.02472	0.03246	0.1061	0.0	0.25141	0.0	0.16183	0.01031	0.01828	0.27437	0.0	0.0	0.02344	0.0	0.02636	0.0	0.0	0.02896	0.00138	0.0	0.0	0.0081	0.0	0.00139	0.04683	0.00268	0.0
Clostridia_bacterium|t__SGB13984	0.0	0.0	0.0	0.0	0.0	0.00093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00501	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14013	0.0	0.0	0.0	0.0	0.0	0.03982	0.0	0.0	0.0	0.0	0.0	0.00327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0092	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14020	0.22335	0.0	0.0	0.0	0.0	0.00621	0.0	0.19359	0.0	0.0	0.0	0.0	0.03425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02158	0.00293	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00819	0.03208	0.0	0.0	0.0	0.0	0.0	0.0	0.00625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14042	0.14553	0.0	0.0	0.0	0.0	0.34617	0.0	0.0	0.0	0.0	0.0	0.00177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08005	0.0	0.04268	0.04377	0.0	0.0	0.0	0.006
Clostridia_bacterium|t__SGB14043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00322	0.0207	0.00128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04106	0.0	0.23779	0.0	0.00019	0.00079	0.0	0.0
Clostridia_bacterium|t__SGB14046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00347
Clostridia_bacterium|t__SGB14048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07332	0.0	0.0	0.02331	0.0	0.0	0.0	0.0	0.0	0.00665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14050	0.0	0.0	0.0	0.0	0.0	4e-05	0.0	0.02307	0.0	0.0	0.0	0.0	0.00811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247	0.0	0.00028	0.0	0.0
Clostridia_bacterium|t__SGB14099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14108	0.0	0.0	0.0	0.0	0.0	0.01036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03377	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14137	0.00121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02127	0.0	0.0
Clostridia_bacterium|t__SGB14150	0.01198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00276	0.0	0.0	0.00325	0.0	0.0	0.0	0.01092
Clostridia_bacterium|t__SGB14151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04183	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14165	0.01274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14182	0.04173	0.0	0.0	0.03042	0.02653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05663	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14198	0.00116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00273	0.0	0.00459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00125	0.0	0.0	0.00638	0.0	0.0	0.0	0.0	0.0	0.00151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12372	0.0	0.0	0.0	0.0	0.0	0.01845	0.0	0.0	0.03101	0.0	0.0	0.0	0.51618	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14218	0.14447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14223	0.07575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35634	0.0	0.0	0.0	0.04956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14250	0.24241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1177	0.0	0.0	0.0	0.08629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14252	0.03324	0.00346	0.0	0.0	0.0	0.1552	0.01293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00195	0.0	0.01054	0.00322	0.00731	0.0	0.0025	0.01709	0.0	0.01244	0.0057	0.0	0.03884	0.0	0.00024
Clostridia_bacterium|t__SGB14253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02858	0.0	0.0299	0.00229	0.0	0.0	0.0025	0.00059	0.0	0.05461	0.04178	0.0	0.01859	0.0	0.0
Clostridia_bacterium|t__SGB14255	0.02579	0.00013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09109	0.0	0.0	0.01232	0.0	0.0	0.05198	0.0	0.0	0.0	0.02059	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02047	0.0	0.01952	0.0	0.0	0.0	0.02767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02454	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00556	0.0	0.0	0.37685	0.0	0.0	0.0	0.0	0.0	0.00122	0.0	0.0	0.0	0.00999	0.0	0.00662	0.0	0.0
Clostridia_bacterium|t__SGB14311	0.1563	0.12364	0.0	0.0	0.0	0.49393	0.00939	0.22934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57133	0.0	0.15481	0.0	0.0	0.0	0.62229	0.0	0.0	0.0131	0.44217	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01388	0.0	0.0	0.0	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02443	0.04819	0.03951	0.02815	0.0	0.0	0.01812	0.00885	0.03006	0.0	0.0	0.0	0.0	0.0	0.01142	0.0	0.02351	0.0062	0.00205	0.0	0.02807
Clostridia_bacterium|t__SGB14854	0.00842	0.0	0.05891	0.00192	0.00173	0.00729	0.0	0.0	0.00178	0.0	0.0	0.02325	0.0	0.0	0.0	0.00197	0.00099	0.04436	0.03186	0.0	0.01157	0.0	0.02462	0.01284	0.01575	0.00065	0.03426	0.001	0.0	0.05449
Clostridia_bacterium|t__SGB14861	0.36047	0.02152	0.39257	0.0	0.0	0.71629	0.0056	0.21286	0.01338	0.0	0.12724	0.0	0.0	1.14161	0.03823	0.00725	0.0	0.57347	0.19832	0.00972	0.34241	0.14468	0.0	0.0	0.01605	0.0	0.5608	0.26056	0.09408	0.0054
Clostridia_bacterium|t__SGB14862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05416	0.0	0.0	0.0	0.0	0.0	0.0	0.0
